"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"fig|6666666.77655.peg.2213",514.707661165163,0.220124165058785,0.213931710846291,1.02894593881383,0.303505079519865,0.571665840988957
"fig|6666666.77655.peg.2214",192.977083661614,-0.187468647080824,0.253909983712784,-0.738327199031621,0.460315642123034,0.717668728110973
"fig|6666666.77655.peg.2215",222.81035031118,-0.468006695481738,0.245948598658938,-1.90286384241909,0.0570583140772107,0.186987180904009
"fig|6666666.77655.peg.2216",19.2909705214599,-0.490829646200484,0.525783465693788,-0.933520504591789,0.350551288640135,0.615859902327132
"fig|6666666.77655.peg.2217",79.9694734859221,0.220308483987276,0.353278930660927,0.623610594538188,0.532883351138521,0.766899288923233
"fig|6666666.77655.peg.2218",311.251669247942,-0.530612401205075,0.235698253507708,-2.2512360329718,0.024370591821623,0.10308454771841
"fig|6666666.77655.peg.2219",243.153127786806,-0.161565417953028,0.241480285909645,-0.669062558644978,0.503455572562686,0.744818326418641
"fig|6666666.77655.peg.222",2.9027667144425,0.296634174898961,0.670322165775841,0.442524788891074,0.658109496348026,0.846472836451435
"fig|6666666.77655.peg.2220",169.914577438524,-0.135024419213756,0.263739969867561,-0.511960395239141,0.608678727957408,0.819966454051168
"fig|6666666.77655.peg.2221",19.8246767476597,0.0807729837904144,0.526865042698462,0.153308679157601,0.878154856608831,0.960110870265303
"fig|6666666.77655.peg.2222",156.284446486484,-0.36204757085293,0.287237871932956,-1.2604451091931,0.207508837540406,0.446161797353172
"fig|6666666.77655.peg.2223",291.948898514596,-0.575804580777929,0.234720751182461,-2.45314731602203,0.0141612330209547,0.0669853041198744
"fig|6666666.77655.peg.2224",117.616867218422,0.928352750405087,0.294738420105004,3.14975139676174,0.00163409449315547,0.0119089386463394
"fig|6666666.77655.peg.2225",155.385060086761,0.900805348295516,0.270464651903123,3.33058439229306,0.000866638890974227,0.00721815182615411
"fig|6666666.77655.peg.2226",111.482639337646,0.376319543147915,0.296921064512443,1.26740601501563,0.205010150142396,0.443848660936835
"fig|6666666.77655.peg.2227",199.110778494258,0.60536716692618,0.253352883850389,2.38942283871402,0.0168748681721525,0.0776243935919014
"fig|6666666.77655.peg.2228",44.7440509003353,1.07077453755785,0.409365013574083,2.61569626629577,0.00890457289283454,0.0476911103848145
"fig|6666666.77655.peg.2229",146.994526525725,0.453961113720472,0.272342577361983,1.66687529404222,0.0955392044526071,0.267317841029784
"fig|6666666.77655.peg.223",161.226289975464,0.808437851185228,0.291882977447467,2.7697327821412,0.00561022989452084,0.0329387502238027
"fig|6666666.77655.peg.2230",333.757713210481,0.490770442670936,0.230075118154537,2.13308786542183,0.0329175190271093,0.127248907691526
"fig|6666666.77655.peg.2231",129.758100319256,-0.119561909057338,0.281096853413958,-0.425340616962597,0.670588388489728,0.855554753152034
"fig|6666666.77655.peg.2232",82.0816297621431,0.632031628115684,0.326208517747537,1.93750804693835,0.0526832706873136,0.177761722224893
"fig|6666666.77655.peg.2233",315.364867179218,0.122069439615855,0.230398090518626,0.529819667086117,0.59623696796496,0.813959868293676
"fig|6666666.77655.peg.2234",86.5439509802505,0.843232556089664,0.319835098260423,2.63646035308817,0.00837759895216041,0.0455588732604472
"fig|6666666.77655.peg.2235",143.980972491451,0.29436143810206,0.284614597224168,1.03424575187974,0.301021290368503,0.568174496091141
"fig|6666666.77655.peg.2236",469.292067627099,0.721500408706577,0.210100859174048,3.43406691216281,0.000594597398848758,0.00518184239979358
"fig|6666666.77655.peg.2237",68.0218122000692,0.602376582382229,0.34820219149689,1.72996206540994,0.0836370530424906,0.245237534476636
"fig|6666666.77655.peg.2238",194.241931143944,0.423368746468392,0.253170944084383,1.67226435876971,0.0944722044682837,0.265815731315362
"fig|6666666.77655.peg.2239",625.988345754557,-0.166376356858231,0.227726583847495,-0.730596990686211,0.465025350692657,0.72121435646094
"fig|6666666.77655.peg.224",27.8565355045172,0.888504364875603,0.471386805799758,1.88487321652578,0.0594469569430749,0.19355002734583
"fig|6666666.77655.peg.2240",145.297084519929,0.162875865493169,0.278669168152594,0.584477524273446,0.558899082427028,0.787493635598515
"fig|6666666.77655.peg.2241",203.496928792144,-0.846394236121048,0.265243605895902,-3.19100712442141,0.00141777784120992,0.0106418234967463
"fig|6666666.77655.peg.2242",57.2597890578248,0.683300957005693,0.36643404962471,1.86473106881172,0.0622191095764557,0.200235311563767
"fig|6666666.77655.peg.2243",281.877663498434,0.39107227543472,0.231088738867622,1.6923034733369,0.0905881259269611,0.258366816494757
"fig|6666666.77655.peg.2244",134.430538142711,1.06052737746241,0.286992385145882,3.69531538937289,0.0002196140042725,0.0021848107488538
"fig|6666666.77655.peg.2245",40.9064427435151,0.19413716174623,0.409507725477986,0.474074479351101,0.635446796710997,0.837297229291965
"fig|6666666.77655.peg.2246",0,NA,NA,NA,NA,NA
"fig|6666666.77655.peg.2247",11.4255788394208,0.190344429625873,0.594957467956166,0.319929473748361,0.749021794361142,0.895699677968307
"fig|6666666.77655.peg.2248",16.9992536157666,0.272428877312778,0.53891180843296,0.505516622663998,0.613196026293942,0.822956337215692
"fig|6666666.77655.peg.2249",129.869018091198,-0.562743101729692,0.316623645702077,-1.77732493883037,0.0755147927307093,0.227690874451638
"fig|6666666.77655.peg.225",42.0132780574821,1.14109244219241,0.418496699253729,2.72664621782496,0.0063981597970728,0.0366942478874516
"fig|6666666.77655.peg.2250",247.170983205968,-0.326745764193393,0.237539931177057,-1.37554036735762,0.1689639797956,0.399615752214687
"fig|6666666.77655.peg.2251",911.265848945998,-0.995250234943726,0.215023990465691,-4.62855438962065,3.68227157996985e-06,6.07657984242657e-05
"fig|6666666.77655.peg.2252",148.753922781814,-0.582535613745595,0.280128034668633,-2.07953343346975,0.0375683481266336,0.140363410958972
"fig|6666666.77655.peg.2253",3.47615583836299,-0.133383782673588,0.667696103485236,-0.19976720244038,0.841662652928433,0.944093186081245
"fig|6666666.77655.peg.2254",7.29893307086291,1.23379770160682,0.657867564256777,1.87544996689523,0.0607308465447779,0.197217917471189
"fig|6666666.77655.peg.2255",2.80130328302793,-0.282070883249457,0.667859374535911,-0.422350713345104,0.672769047042885,NA
"fig|6666666.77655.peg.2256",8.25560619608654,0.0101632950410182,0.63591337071519,0.0159822005780252,0.987248591763714,0.998726029154184
"fig|6666666.77655.peg.2257",13.0037781305883,-0.0363364967686589,0.583548397006268,-0.062268180248756,0.950349267769624,0.988190630622047
"fig|6666666.77655.peg.2258",634.764865395077,-0.0370602422224337,0.226488108223119,-0.163629969419519,0.870022450497979,0.957483004125739
"fig|6666666.77655.peg.2259",126.529502063031,-0.443465464596982,0.283568579223354,-1.56387377547808,0.117847214252887,0.314301027799988
"fig|6666666.77655.peg.226",8.80694735383764,0.556738171460907,0.632499037650953,0.880219792157447,0.378740253515018,0.646359302629102
"fig|6666666.77655.peg.2260",54.3483573973454,-0.185296273606692,0.370236909421662,-0.500480284086582,0.616736935319907,0.825498930510948
"fig|6666666.77655.peg.2261",52.191300652979,-0.131009162845712,0.406639391907796,-0.322175287128645,0.747319905198118,0.895699677968307
"fig|6666666.77655.peg.2262",30.3153624092943,0.711689693299704,0.458627819638975,1.55178046953178,0.120714760626373,0.319569065354084
"fig|6666666.77655.peg.2263",78.6545231592956,0.253710151224865,0.327220465733319,0.775349276079927,0.438133299331144,0.70051031978519
"fig|6666666.77655.peg.2264",122.67515314612,-0.223977128952201,0.283937920602514,-0.788824291158163,0.430214709989689,0.694940900737211
"fig|6666666.77655.peg.2265",47.0714390676163,-0.37359654645897,0.404062436024169,-0.92460103476836,0.355173474600717,0.619207163299025
"fig|6666666.77655.peg.2266",56.2027275567144,0.149120275746067,0.372553570526225,0.400265324354393,0.688961105076888,0.864767439888634
"fig|6666666.77655.peg.2267",71.8594868069606,0.770485422616955,0.34181442647501,2.254104458266,0.0241895972740946,0.102785288756195
"fig|6666666.77655.peg.2268",137.31752677547,0.80979076107318,0.278243069249987,2.91037172374499,0.00360999119894974,0.0230074050390511
"fig|6666666.77655.peg.2269",113.605922877906,0.480375655240021,0.306633201640723,1.56661331085363,0.11720510463075,0.31325500779242
"fig|6666666.77655.peg.227",1063.87431777978,1.71115626224205,0.206253661579732,8.29636792450623,1.07342738584301e-16,9.27959467692559e-15
"fig|6666666.77655.peg.2270",499.298218571852,-0.574463211654299,0.260415870822038,-2.20594547421756,0.0273878176994202,0.111644323532433
"fig|6666666.77655.peg.2271",18.8049771885998,0.732677939816463,0.533821205405279,1.37251561458712,0.169902981377838,0.400702515817723
"fig|6666666.77655.peg.2272",12.2287534826901,-0.247581868065162,0.590377447008267,-0.41936200191891,0.674951589883281,0.857844809024805
"fig|6666666.77655.peg.2273",10.3167225630564,-0.198134040206077,0.612862184459303,-0.323292977165626,0.746473372093717,0.895699677968307
"fig|6666666.77655.peg.2274",83.6214332633465,0.515947512115479,0.336981627768911,1.53108498980038,0.125748389040376,0.328729104613371
"fig|6666666.77655.peg.2275",74.3725367735792,1.44114903258609,0.374322641860846,3.85001833023458,0.000118108985336197,0.00133981550333867
"fig|6666666.77655.peg.2276",10.9224066982341,-0.193886763887966,0.618691696414389,-0.313381875030216,0.753990552843834,0.898837049918922
"fig|6666666.77655.peg.2277",8.37802234189055,-1.43728765022523,0.654005538909749,-2.19766892589509,0.0279727074964161,0.112976090755945
"fig|6666666.77655.peg.2278",20.5927654012243,-1.77453782124005,0.5372290391759,-3.30313086567726,0.000956117567978098,0.00778242449000354
"fig|6666666.77655.peg.2279",44.7183375451248,-1.97095918654298,0.422284467610818,-4.66737315178601,3.05074975725068e-06,5.27464113201894e-05
"fig|6666666.77655.peg.228",448.681033811634,2.47907847161041,0.243828003763963,10.1673246441794,2.77423901649547e-24,4.63667814290276e-22
"fig|6666666.77655.peg.2280",39.5191741221337,-1.23438349574792,0.427846365492734,-2.88510922449073,0.00391277884795405,0.0247710519490424
"fig|6666666.77655.peg.2281",16.6338633316735,-0.937940574624423,0.561671970137824,-1.66990810382485,0.0949375467458564,0.266526796967371
"fig|6666666.77655.peg.2282",22.7082314777048,-1.24040756857848,0.514591806494814,-2.41046894436121,0.0159320276372496,0.0743398628971441
"fig|6666666.77655.peg.2283",29.3501017512838,-0.0506753871248861,0.517369457088935,-0.0979481614744318,0.921973456492331,0.973771690050739
"fig|6666666.77655.peg.2284",48.9013409568071,-1.01365045349715,0.415111801273097,-2.44187337095309,0.0146112706641319,0.0688542397649977
"fig|6666666.77655.peg.2285",376.967514770104,0.946254048608071,0.237396383571503,3.98596656938146,6.72059746555466e-05,0.00080231132600693
"fig|6666666.77655.peg.2286",6.99227355635742,0.468793952163611,0.654487898902169,0.716275966217192,0.47382096396274,0.72608139159816
"fig|6666666.77655.peg.2287",30.5211000114385,0.417502164529381,0.460081351880083,0.907452916366409,0.364167337272695,0.628765505883365
"fig|6666666.77655.peg.2288",125.327541011316,0.724947763115186,0.284882431996815,2.54472611046542,0.0109363481262548,0.0551947487595897
"fig|6666666.77655.peg.2289",78.3443295786284,-0.178773719226832,0.331626541132618,-0.539081457763479,0.589830649266819,0.808271554257191
"fig|6666666.77655.peg.229",57.4410011727929,0.282384529648415,0.375168625839315,0.752686952478167,0.451638052258592,0.711663480208855
"fig|6666666.77655.peg.2290",53.6194740715301,0.0834903538725666,0.377208735680554,0.221337275558941,0.824829827942468,0.93581802166265
"fig|6666666.77655.peg.2291",80.225531466181,-0.908472042849607,0.332166378575836,-2.73499096068868,0.00623819891126846,0.036034941637212
"fig|6666666.77655.peg.2292",333.614106944283,-1.20253320394293,0.231773307058474,-5.18840249209346,2.12105774088476e-07,4.50634894610007e-06
"fig|6666666.77655.peg.2293",139.9547197096,-0.552002560674963,0.285391359475505,-1.93419507054957,0.053089148252505,0.178650328414805
"fig|6666666.77655.peg.2294",153.800813047015,0.0717265045797484,0.29899596435765,0.239891213026379,0.810414592982171,0.931819903879851
"fig|6666666.77655.peg.2295",76.802286339446,0.328291978639551,0.346998000826844,0.946091844498471,0.344101743108505,0.609225331901852
"fig|6666666.77655.peg.2296",16.7940188260507,-0.201371809235466,0.545476867143053,-0.369166542827297,0.712003592227388,0.876237450245697
"fig|6666666.77655.peg.2297",223.789066464985,0.973776314388806,0.262492038161924,3.70973657413606,0.000207475009054267,0.00210560007942785
"fig|6666666.77655.peg.2298",1545.61887806401,-0.942597574408391,0.191864575907972,-4.91282755009714,8.97722320926633e-07,1.73122296812544e-05
"fig|6666666.77655.peg.2299",84.9705951690841,-0.404958687584385,0.331728758114928,-1.22075243004433,0.222179769867078,0.465333903973906
"fig|6666666.77655.peg.23",114.484342728077,0.67071068232239,0.300829639639678,2.22953656802482,0.0257782250277289,0.108038350191797
"fig|6666666.77655.peg.230",7.27895150579988,0.995930682977193,0.651664322352308,1.52828787585331,0.126441078801761,0.329509131555108
"fig|6666666.77655.peg.2300",178.656993672724,0.189715950746434,0.255435737148628,0.74271498915614,0.457654252897992,0.716639108066999
"fig|6666666.77655.peg.2301",48.1580125841149,-0.0165175144435125,0.401683189797663,-0.041120751037236,0.967199631658009,0.992131537056722
"fig|6666666.77655.peg.2302",1.56130869782492,-0.490703941706313,0.59745880292978,-0.821318456268499,0.411464897594457,NA
"fig|6666666.77655.peg.2303",85.8080357364787,0.907578542224047,0.330704307908643,2.74438076710741,0.00606251732500332,0.0351822475319058
"fig|6666666.77655.peg.2304",3.07390686003221,1.19641046672221,0.663739855013525,1.80252919526405,0.0714621855944407,0.218466800163196
"fig|6666666.77655.peg.2305",98.1353290987617,-0.62384068372199,0.307627911775189,-2.02790663604636,0.0425697777370859,0.152678730739448
"fig|6666666.77655.peg.2306",316.117731004214,-0.120819377265371,0.23339483482504,-0.517660887208327,0.604694892111412,0.817170283969166
"fig|6666666.77655.peg.2307",199.465377551647,-0.38985647172733,0.273736649613035,-1.42420268633537,0.15438780749907,0.375776925631231
"fig|6666666.77655.peg.2308",130.515021316278,-1.0391650373999,0.301889824805136,-3.4421996106383,0.000577004306068608,0.00507561331689122
"fig|6666666.77655.peg.2309",86.405802191471,0.905687498491389,0.394454385381464,2.29605128515818,0.0216729492047589,0.0940036049417484
"fig|6666666.77655.peg.231",9.11238072906827,-0.90004025305357,0.63939636188784,-1.40764056022491,0.159237530737451,0.383854316883452
"fig|6666666.77655.peg.2310",43.8761019257692,-0.0294188243729866,0.397695181883675,-0.0739732984283213,0.941031631802293,0.984691584068771
"fig|6666666.77655.peg.2311",68.2375208017643,1.82242183255289,0.397207365477383,4.58808670469292,4.47326857477636e-06,7.18877199805407e-05
"fig|6666666.77655.peg.2312",112.819891696664,-0.734671184284659,0.2935431777092,-2.50277042722643,0.0123225445741208,0.0604552235759702
"fig|6666666.77655.peg.2313",68.5887618453849,0.833513629452411,0.34936138910329,2.38582068725969,0.0170410577080247,0.0782452961062598
"fig|6666666.77655.peg.2314",11.5800619348696,0.597354389037998,0.600939655987072,0.994033898556444,0.320206364384098,0.586382290365911
"fig|6666666.77655.peg.2315",138.455814282214,-0.710929993372996,0.285669132425794,-2.48864827409265,0.0128229754609674,0.0617028780818529
"fig|6666666.77655.peg.2316",25.8786619301429,0.96701370157813,0.485083232958934,1.99350057036499,0.0462066611473335,0.162241035709195
"fig|6666666.77655.peg.2317",0.660229931759578,0.15985234995618,0.461595265872238,0.346304136490915,0.7291141602588,NA
"fig|6666666.77655.peg.2318",27.8027260635653,0.217827774117158,0.471974370923021,0.46152458170803,0.644422289414671,0.84496165249089
"fig|6666666.77655.peg.2319",350.789074322158,-1.42693651077505,0.235281955683097,-6.06479364995167,1.32123173278804e-09,4.08929377049334e-08
"fig|6666666.77655.peg.232",40.714349883536,0.533557222493667,0.41342333480926,1.2905832292699,0.196848234445275,0.435567982130896
"fig|6666666.77655.peg.2320",58.889516356009,0.398337872931028,0.36787047828174,1.08282098305794,0.278887890015969,0.542401401281573
"fig|6666666.77655.peg.2321",89.2730478573036,0.0744929675955592,0.313388938104308,0.237701330640985,0.812112751546114,0.931819903879851
